10:55:13:806|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
17:03:34:057|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {173024} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {15:03:34:057}
17:03:34:765|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:04:34:058|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:04:34:058}
17:04:34:058|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {173788} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {12} -TimeStamp {} -SupplyTimestamp {15:04:34:058}
17:04:34:791|0041-TickData: RTTDelay,DM_DOCKER,R567 {607=2}
17:05:34:058|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:05:34:058}
17:05:34:059|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {174189} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {15:05:34:059}
17:05:34:832|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:06:34:058|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:06:34:058}
17:06:34:059|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {175394} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {20} -TimeStamp {} -SupplyTimestamp {15:06:34:059}
17:06:34:859|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:07:34:059|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:07:34:059}
17:07:34:059|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {175394} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {15:07:34:059}
17:07:34:885|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:08:34:059|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:08:34:059}
17:08:34:059|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {176416} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {17} -TimeStamp {} -SupplyTimestamp {15:08:34:059}
17:08:34:911|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:09:34:059|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:09:34:059}
17:09:34:060|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {177621} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {20} -TimeStamp {} -SupplyTimestamp {15:09:34:060}
17:09:34:937|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:10:34:060|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:10:34:060}
17:10:34:060|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {178385} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {12} -TimeStamp {} -SupplyTimestamp {15:10:34:060}
17:10:34:961|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:11:34:060|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
17:11:34:060|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
17:11:34:060|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:11:34:060}
17:11:34:060|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
17:11:34:060|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {178787} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {15:11:34:060}
17:11:34:985|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
17:12:34:060|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:12:34:060}
17:12:34:060|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {178787} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {15:12:34:060}
17:12:35:022|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:13:34:061|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:13:34:061}
17:13:34:061|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {179189} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {15:13:34:061}
17:13:34:072|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:14:34:061|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:14:34:061}
17:14:34:061|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {179591} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {15:14:34:061}
17:14:34:096|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:15:34:061|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:15:34:061}
17:15:34:062|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {180355} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {12} -TimeStamp {} -SupplyTimestamp {15:15:34:062}
17:15:34:122|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:16:34:062|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:16:34:062}
17:16:34:062|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {14305} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {1} -MajCollCnt {0} -MinCollDur {8} -MajCollDur {0} -MinCollStw {8} -MajCollStw {0} -HeapAllocKBps {95} -TimeStamp {} -SupplyTimestamp {15:16:34:062}
17:16:34:146|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:17:34:063|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:17:34:063}
17:17:34:063|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {15643} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {22} -TimeStamp {} -SupplyTimestamp {15:17:34:063}
17:17:34:170|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:18:34:064|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:18:34:064}
17:18:34:064|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {16201} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {9} -TimeStamp {} -SupplyTimestamp {15:18:34:064}
17:18:34:194|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:19:34:064|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:19:34:064}
17:19:34:064|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {16402} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {3} -TimeStamp {} -SupplyTimestamp {15:19:34:064}
17:19:34:218|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:20:34:064|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:20:34:064}
17:20:34:064|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {17772} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {22} -TimeStamp {} -SupplyTimestamp {15:20:34:064}
17:20:34:243|0044-TickData: RTTDelay,DM_DOCKER,R567 {1=1,2=1,}
17:21:34:065|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
17:21:34:065|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
17:21:34:065|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:21:34:065}
17:21:34:065|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
17:21:34:065|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {18800} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {17} -TimeStamp {} -SupplyTimestamp {15:21:34:065}
17:21:34:268|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
17:22:34:065|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:22:34:065}
17:22:34:065|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {19013} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {3} -TimeStamp {} -SupplyTimestamp {15:22:34:065}
17:22:34:292|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:23:34:066|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:23:34:066}
17:23:34:066|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {19571} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {9} -TimeStamp {} -SupplyTimestamp {15:23:34:066}
17:23:34:317|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:24:34:066|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:24:34:066}
17:24:34:066|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {20636} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {17} -TimeStamp {} -SupplyTimestamp {15:24:34:066}
17:24:34:341|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:25:34:066|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:25:34:066}
17:25:34:067|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {21500} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {14} -TimeStamp {} -SupplyTimestamp {15:25:34:067}
17:25:34:365|0044-TickData: RTTDelay,DM_DOCKER,R567 {1=1,2=1,}
17:26:34:067|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:26:34:067}
17:26:34:067|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {22171} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {11} -TimeStamp {} -SupplyTimestamp {15:26:34:067}
17:26:34:391|0040-TickData: RTTDelay,DM_DOCKER,R567 {3=2,}
17:27:34:066|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:27:34:066}
17:27:34:067|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {22704} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {8} -TimeStamp {} -SupplyTimestamp {15:27:34:067}
17:27:34:415|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:28:34:067|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:28:34:067}
17:28:34:067|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {23263} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {9} -TimeStamp {} -SupplyTimestamp {15:28:34:067}
17:28:34:439|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:29:34:068|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:29:34:068}
17:29:34:068|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {24327} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {17} -TimeStamp {} -SupplyTimestamp {15:29:34:068}
17:29:34:464|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:30:34:069|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:30:34:069}
17:30:34:069|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {25584} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {20} -TimeStamp {} -SupplyTimestamp {15:30:34:069}
17:30:34:487|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:31:34:069|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
17:31:34:069|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
17:31:34:069|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:31:34:069}
17:31:34:069|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
17:31:34:069|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {26255} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {11} -TimeStamp {} -SupplyTimestamp {15:31:34:069}
17:31:34:512|0040-TickData: RTTDelay,DM_DOCKER,R567 {3=5,}
17:32:34:070|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:32:34:070}
17:32:34:070|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {26813} -YoungGenMax {2760192} -OldGenUse {28443} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {9} -TimeStamp {} -SupplyTimestamp {15:32:34:070}
17:32:34:539|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:33:34:070|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:33:34:070}
